省庁名,部局名,部局所名,会計名,分類種類名,根拠法令,用途施設名称,所在地,貸付相手方,口座別合計価格　（円）,土地数量　（u）,土地価格　（円）,建物数量（建）　（u）,建物数量（延）　（u）,建物価格　（円）,立木竹価格　（円）,工作物価格　（円）,機械器具価格　（円）,都市計画区域,用途地域,建ぺい率,容積率
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,高速道路敷地,山梨県大月市猿橋町猿橋切添１１３６−３,（独）日本高速道路保有・債務返済機構,"23,682",821.96,"23,682",0,0,0,0,0,0,非線引,,,
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,高速道路敷地,山梨県大月市大月町花咲字小泉２１４５−１　外６筆,（独）日本高速道路保有・債務返済機構,"3,176,011","6,942.85","3,176,011",0,0,0,0,0,0,非線引,,,
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,高速自動車国道（中央道）敷地,山梨県大月市大月町花咲字花折５４６−２先外,（独）日本高速道路保有・債務返済機構,"78,486,834","6,689.35","78,486,834",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,中央高速道路敷地,山梨県大月市大月町花咲字花折５４７−５　外１筆,（独）日本高速道路保有・債務返済機構,"1,963,117",354.56,"1,963,117",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,午頭島公園,山梨県韮崎市円野町２４−２のうち,韮崎市,"774,769","11,491.48","145,850",0,0,0,"628,919",0,0,都市計画区域外,,,
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,水道施設（殿原水源）敷地,山梨県南巨摩郡富士川町最勝寺字西ノ入２１９２−３７,富士川町,"546,512",108.25,"546,512",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第１項,上水道施設敷地,山梨県南巨摩郡富士川町最勝寺字猿頭２６−３,富士川町,"15,552,411","1,648.43","15,552,411",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,都市公園（旭町チビッコ広場）,山梨県南巨摩郡富士川町鰍沢字北畑６５５−５,富士川町,"16,063,838",839.89,"16,063,838",0,0,0,0,0,0,非線引,,,
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,国有財産特別措置法 第２条第２項第４号,養護老人ホ−ム敷地,山梨県南巨摩郡身延町梅平字上河原３１８０−２,社会福祉法人　身延山福祉会,"41,489,053","4,129.74","41,489,053",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,坂下児童公園敷地,山梨県南巨摩郡南部町福士字平２８５２１−１,南部町,"16,118,538","1,029.36","16,118,538",0,0,0,0,0,0,都市計画区域外,,,
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,国有財産法 第２２条第１項第１号,石碑敷地,山梨県甲斐市篠原字八幡前５０−３,甲斐市,"1,319",10.25,"1,319",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,道路,山梨県南都留郡西桂町倉見６５２−３,（独）日本高速道路保有・債務返済機構,"3,249",24.13,"3,249",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,道路,山梨県南都留郡西桂町倉見６５３−１,（独）日本高速道路保有・債務返済機構,"31,955",186.11,"31,955",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,道路,山梨県南都留郡西桂町倉見６５４−１,（独）日本高速道路保有・債務返済機構,"1,757",14.54,"1,757",0,0,0,0,0,0,非線引,都市計画用途地域指定なし,70,400
財務省,関東財務局,甲府財務事務所,一般会計,普通財産,道路整備特別措置法 第５１条第８項,高速自動車国道敷地,山梨県上野原市野田尻字上宿７９３,（独）日本高速道路保有・債務返済機構,"1,681",23.78,"1,681",0,0,0,0,0,0,都市計画区域外,,,
財務省,関東財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,川越市営初雁公園敷地（運動）,埼玉県川越市郭町２丁目２４−２,川越市,"1,141,397",144.82,"1,141,397",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,宮元町公園（街区）,埼玉県川越市宮元町１０−１０先ほか２筆,川越市,"110,389,679","1,377.50","110,389,679",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,クレアパーク（都市公園）,埼玉県川越市脇田町１０−１,川越市,"71,268,341",361.76,"71,268,341",0,0,0,0,0,0,市街化区域,商業地域,80,400
財務省,関東財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,旭町第二公園（都市公園）,埼玉県川越市旭町３−５−４,川越市,"27,658,385",229.21,"27,658,385",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,寺尾後原公園（都市公園）,埼玉県川越市大字寺尾字後原２７５−６,川越市,"27,977,138",317.33,"27,977,138",0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,50,100
財務省,関東財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,あさやま公園,埼玉県川越市砂新田１−７−１３,川越市,"22,106,724",200.24,"22,106,724",0,0,0,0,0,0,市街化区域,第一種中高層住居専用地域,60,200
財務省,関東財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,外原公園（近隣）,埼玉県熊谷市拾六間字外原７７５−２外,熊谷市,"16,772,888","10,768.59","16,772,888",0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,50,80
財務省,関東財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,美土里町公園（街区）,埼玉県熊谷市美土里町１丁目２０　外５筆,熊谷市,"62,303,240","1,145.80","62,303,240",0,0,0,0,0,0,市街化区域,商業地域,80,400
財務省,関東財務局,本局,一般会計,普通財産,国家公務員共済組合法 第３６条,宿舎敷地,埼玉県熊谷市,国家公務員共済組合連合会,"109,921,719","4,404.59","109,921,719",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
財務省,関東財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,おおくら公園　（街区）,埼玉県川口市青木１−４１２−２,川口市,"71,532,972",355.82,"71,532,972",0,0,0,0,0,0,市街化区域,準工業地域,60,200
財務省,関東財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,川口西公園（近隣）,埼玉県川口市川口３−１８８−１５４,川口市,"744,420,697","11,340.21","744,420,697",0,0,0,0,0,0,市街化区域,商業地域,80,400
財務省,関東財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,金崎斜面林,埼玉県川口市大字東内野字金崎５０５−１,川口市,"28,805,708",505.87,"28,805,708",0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,50,100
財務省,関東財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,元郷第７公園（街区）,埼玉県川口市元郷２丁目１７４１−１,川口市,"77,078,661",516.4,"77,078,661",0,0,0,0,0,0,市街化区域,準工業地域,60,200
財務省,関東財務局,本局,一般会計,普通財産,都市公園法 附則第９項,水城公園（総合）,埼玉県行田市本丸６３２　６３３−１内,行田市,"243,775",83.6,"243,775",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,本局,一般会計,普通財産,都市公園法 附則第９項,水城公園（総合）,埼玉県行田市本丸６３２・６３３合併の１、６３４−１のうち,行田市,"11,518,748","7,321.67","11,518,748",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,本局,一般会計,普通財産,都市公園法 附則第９項,水城公園（総合）,埼玉県行田市本丸６３２，６３３−１内,行田市,"54,821",34.85,"54,821",0,0,0,0,0,0,市街化区域,第一種住居地域,60,200
財務省,関東財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,古代蓮の里公園（風致）敷地,埼玉県行田市大字小針字大沼１４１５−１地先　外２５筆,行田市,"69,167,290","8,662.15","69,167,290",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
財務省,関東財務局,本局,一般会計,普通財産,国有財産特別措置法 第２条第１項,浄水場,埼玉県所沢市並木７−２,所沢市,"1,164,860,681","43,679.15","1,164,860,681",0,0,0,0,0,0,市街化区域,第二種住居地域,60,200
財務省,関東財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,所沢航空記念公園（総合）,埼玉県所沢市並木１−１３ほか１筆,埼玉県,"13,716,590,737","500,956.33","13,716,052,507",0,0,0,"538,230",0,0,都市計画区域外,都市計画用途地域指定なし,70,400
財務省,関東財務局,本局,一般会計,普通財産,国有財産特別措置法 第２条第１項,水道施設,埼玉県所沢市大字勝楽寺字大坊地内,東京都,"8,281,579","333,279.26","8,281,579",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
財務省,関東財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,北中公園,埼玉県所沢市北中３丁目１００−３,所沢市,"65,925,614","1,671.65","65,925,614",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
財務省,関東財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,都市公園（清流公園）,埼玉県所沢市大字下安松字下川原２００番５,所沢市,"30,430,801",337.28,"30,430,801",0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,50,80
財務省,関東財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,和ヶ原公園,埼玉県所沢市和ヶ原１−１５９−１,所沢市,"107,659,512","1,498.31","107,659,512",0,0,0,0,0,0,市街化区域,第一種低層住居専用地域,60,100
財務省,関東財務局,本局,一般会計,普通財産,道路整備特別措置法 第５１条第８項,関越自動車道　敷地,埼玉県本庄市いまい台１丁目７７番　外２筆,東日本高速道路株式会社,"9,230,838",959.17,"9,230,838",0,0,0,0,0,0,市街化区域,工業専用地域,50,200
財務省,関東財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,相生町緑地公園（街区）,埼玉県羽生市中央１−１５３７−３,羽生市,"5,880,361",182.16,"5,880,361",0,0,0,0,0,0,市街化区域,商業地域,80,400
財務省,関東財務局,本局,一般会計,普通財産,道路整備特別措置法 第５１条第８項,東北自動車道,埼玉県羽生市大字弥勒７１７−１,（独）日本高速道路保有・債務返済機構,"208,017","1,146.00","208,017",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,70,400
財務省,関東財務局,本局,一般会計,普通財産,国有財産法 第２２条第１項第１号,せせらぎ公園（近隣）敷地,埼玉県鴻巣市中央８０９番３,鴻巣市,"192,559,474","3,333.28","192,559,474",0,0,0,0,0,0,市街化調整区域,都市計画用途地域指定なし,60,200
