省庁名,部局名,部局所名,会計名,分類種類,所在地,口座別合計価格　（円）,土地数量　（u）,土地価格　（円）,都市計画区域,用途地域,建ぺい率,容積率,処理方法
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県我孫子市中里字別当地１０８−２,"8,882,399",302.37,"8,882,399",市街化区域,第一種低層住居専用地域,60,150,一般競争入札（売残）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県我孫子市中里字別当地１６０−４外４筆,"10,398,155",354.55,"10,398,155",市街化区域,第一種低層住居専用地域,60,150,一般競争入札（売残）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県我孫子市中里字羽郷地台２９７−４,"2,113,211",165.98,"2,113,211",市街化区域,近隣商業地域,80,200,一般競争入札（未実施）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県我孫子市栄１４０５−１,"5,715,946",206.79,"5,715,946",市街化区域,第一種低層住居専用地域,60,150,一般競争入札（未実施）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県我孫子市栄１４０９−２,"9,177,104",151.47,"9,177,104",市街化区域,第一種低層住居専用地域,60,150,一般競争入札（売残）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県我孫子市湖北台２−３−３,"26,265,789",589.58,"26,265,789",市街化区域,第一種低層住居専用地域,50,100,一般競争入札（売残）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県鴨川市広場字松崎８２０−２１のうち外,"50,262,022","1,750.68","50,262,022",都市計画区域外,都市計画用途地域指定なし,70,200,直ちに入札実施が困難
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県鎌ケ谷市くぬぎ山１−１７外３筆,"477,203,919","7,881.09","477,203,919",市街化調整区域,都市計画用途地域指定なし,60,200,一般競争入札（未実施）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県鎌ケ谷市中佐津間２−１８９−１外１筆,"43,142,649","1,995.79","43,142,649",市街化区域,第一種住居地域,60,200,当分の間入札実施が困難
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県鎌ケ谷市北中沢２−１３８７−２,"27,344,424",495.99,"27,344,424",市街化区域,第一種低層住居専用地域,50,100,一般競争入札（売残）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県鎌ケ谷市富岡２−５９４−１３外１筆,"4,466,278",96.53,"4,466,278",市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県鎌ケ谷市富岡３−１７０３−１１,"11,213,814",181.02,"11,213,814",市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県鎌ケ谷市富岡３−１７０３−５,"10,285,992",156.08,"10,285,992",市街化区域,第一種低層住居専用地域,60,150,一般競争入札（売残）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県鎌ケ谷市富岡３−１７０３−６,"10,229,976",155.23,"10,229,976",市街化区域,第一種低層住居専用地域,60,150,一般競争入札（売残）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県鎌ケ谷市富岡３−１７０３−７外１筆,"10,075,106",156,"10,075,106",市街化区域,第一種低層住居専用地域,60,150,一般競争入札（売残）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県鎌ケ谷市富岡３−１７０３−９外１筆,"9,787,154",157.99,"9,787,154",市街化区域,第一種住居地域,60,200,一般競争入札（売残）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県鎌ケ谷市富岡３−１７０５−１１,"9,280,369",150.94,"9,280,369",市街化区域,第一種低層住居専用地域,60,150,直ちに入札実施が困難
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県鎌ケ谷市富岡３−１７０５−１２外１筆,"11,181,539",178.15,"11,181,539",市街化区域,第一種低層住居専用地域,60,150,一般競争入札（売残）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県鎌ケ谷市富岡３−１７０５−１６外２筆,"8,212,676",156.38,"8,212,676",市街化区域,第一種低層住居専用地域,60,150,一般競争入札（売残）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県鎌ケ谷市富岡３−１７０５−１７,"8,207,422",215.74,"8,207,422",市街化区域,第一種低層住居専用地域,60,150,直ちに入札実施が困難
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県鎌ケ谷市道野辺中央１−９６８−２４,"895,650",107.05,"895,650",市街化区域,第一種低層住居専用地域,60,150,一般競争入札（売残）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県君津市北子安２−２５−３,"30,690,896","1,066.12","30,690,896",市街化区域,第一種低層住居専用地域,50,100,一般競争入札（未実施）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県君津市南子安４−３−３８,"2,655,951",200.28,"2,655,951",市街化区域,第一種中高層住居専用地域,60,200,直ちに入札実施が困難
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県君津市向郷字後田４０７−１,"22,634,023","2,427.48","22,634,023",都市計画区域外,都市計画用途地域指定なし,,,直ちに入札実施が困難
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県君津市大和田２−６−５外２筆,"6,034,219",526.15,"6,034,219",市街化区域,第一種中高層住居専用地域,60,200,一般競争入札（売残）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県富津市岩瀬字西新町８７０−１３,"14,672",51.76,"14,672",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県四街道市四街道字前畑１４７４−１１,"60,086,667","1,027.98","60,086,667",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県四街道市四街道字津ノ守１５２２−７４,"77,526,308","1,589.49","77,526,308",市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県四街道市大日字桜ヶ丘２４３−２外１筆,"47,162,635","1,248.24","47,162,635",市街化区域,第一種低層住居専用地域,50,100,当分の間入札実施が困難
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県四街道市物井字不動谷１１２７−４,"8,259,977",389,"8,259,977",市街化区域,第二種低層住居専用地域,60,150,直ちに入札実施が困難
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県四街道市物井字出口１４００−１８,"45,623,858","1,452.61","45,623,858",市街化区域,第一種低層住居専用地域,50,100,一般競争入札（未実施）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県四街道市物井字小堤５２７−６外２筆,"16,523,275",560.52,"16,523,275",市街化区域,第一種低層住居専用地域,50,100,一般競争入札（未実施）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県四街道市物井字小屋ノ内１３４８−３外３筆,"89,549,411","3,901.59","89,549,411",市街化区域,第一種低層住居専用地域,50,100,一般競争入札（未実施）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県四街道市物井字小屋ノ内１３４８−５外１０筆,"76,798,314","3,308.68","76,798,314",市街化区域,第一種低層住居専用地域,50,100,一般競争入札（未実施）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県四街道市物井字小屋ノ内１３６４−１,"7,363,397",538.19,"7,363,397",市街化区域,第一種低層住居専用地域,50,100,一般競争入札（未実施）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県四街道市物井字小屋ノ内１３６４−１２外１筆,"24,496,490","1,396.90","24,496,490",市街化区域,第一種低層住居専用地域,50,100,一般競争入札（未実施）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県四街道市物井字小屋ノ内１３６４−４外１筆,"33,837,974","1,242.88","33,837,974",市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県四街道市物井字小屋ノ内１３８０−７,"60,314,769","1,748.71","60,314,769",市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県四街道市物井字新久１４１３−５外３筆,"53,209,614","1,947.22","53,209,614",市街化区域,第一種低層住居専用地域,50,100,一般競争入札（未実施）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県四街道市物井字郷８２８−２,"13,369,607",546.56,"13,369,607",市街化区域,第一種低層住居専用地域,50,100,一般競争入札（未実施）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県四街道市長岡字呼戸２４８−１外２筆,"64,393,801","3,368.95","64,393,801",市街化区域,第一種住居地域,60,200,一般競争入札（未実施）
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県四街道市鹿渡字木戸場１１１８−２,"42,064,577","1,027.97","42,064,577",市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県四街道市鹿渡字木戸場１１１８−３外１筆,"30,735,537",753.5,"30,735,537",市街化区域,第一種住居地域,60,200,直ちに入札実施が困難
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県袖ケ浦市久保田字市場台１５−１,"50,870",673.71,"50,870",市街化区域,準工業地域,60,200,当分の間入札実施が困難
財務省,関東財務局,千葉財務事務所,一般会計,普通財産,千葉県袖ケ浦市蔵波字西ノ谷下２７９１外１筆,"45,063,394","3,505.13","45,063,394",市街化区域,第一種低層住居専用地域,50,100,一般競争入札（売残）
